1.272023035496589793e+00
3.322629966684180758e-01
1.127739499518575078e-01
4.947663171605381355e-02
3.027128380943758940e-02
2.224753976429201530e-02
1.787866516034409756e-02
1.508257791959476818e-02
1.310202538486191816e-02
1.160179605684970652e-02
1.041153658537223234e-02
9.435426143085351089e-03
8.615199353269417659e-03
7.913166267033375570e-03
7.303688796208007532e-03
6.768586313461127761e-03
6.294510122250357963e-03
5.871367665800790100e-03
5.491336304228752740e-03
5.148223233190946969e-03
4.837036583187000714e-03
4.553689774940721489e-03
4.294792510205297682e-03
4.057499615519191173e-03
3.839399462842266100e-03
3.638430064784188220e-03
3.452814913318434133e-03
3.281013164400064901e-03
3.121680424141232060e-03
2.973637491821136663e-03
2.835845161309407704e-03
2.707383696375472749e-03
2.587435956193076016e-03
2.475273403724713873e-03
2.370244414662010975e-03
2.271764439894468409e-03
2.179307674625306258e-03
2.092399961715272951e-03
2.010612714686430859e-03
1.933557687487336835e-03
1.860882453467638774e-03
1.792266480646503542e-03
1.727417711786983926e-03
1.666069573635468176e-03
1.607978352862119223e-03
1.552920886751962826e-03
1.500692524721671363e-03
1.451105324573291047e-03
1.403986451950913839e-03
1.359176756908709672e-03
1.316529505296784976e-03
1.275909245421644363e-03
1.237190793835907156e-03
1.200258325625327320e-03
1.165004557529755302e-03
1.131330012314720043e-03
1.099142356157244756e-03
1.068355800001882013e-03
1.038890558520506532e-03
1.010672360054741233e-03
9.836320022077417111e-04
9.577049484287272416e-04
9.328309610718860806e-04
9.089537674153688783e-04
8.860207553225336354e-04
8.639826953367446809e-04
8.427934869760064958e-04
8.224099266444682629e-04
8.027914950289414143e-04
7.839001624379307543e-04
7.657002101186662990e-04
7.481580660532926794e-04
7.312421543319942360e-04
7.149227561385486894e-04
6.991718821882386432e-04
6.839631548136821618e-04
6.692716992838540577e-04
6.550740436287015188e-04
6.413480257760966700e-04
6.280727079356438359e-04
6.152282972470856683e-04
6.027960722713032607e-04
5.907583148946287483e-04
5.790982471517054642e-04
5.677999726322013581e-04
5.568484219256788353e-04
5.462293020391371543e-04
5.359290492924628909e-04
5.259347854880615670e-04
5.162342770636314413e-04
5.068158970243529958e-04
4.976685895089758612e-04
4.887818366260034825e-04
4.801456275308737458e-04
4.717504295695107690e-04
4.635871612554183117e-04
4.556471669857273797e-04
4.479221934670931608e-04
4.404043674512649791e-04
